code_name,full_name
513053.3,Burkholderia multivorans CGD2M
694569.3,Aggregatibacter actinomycetemcomitans D7S-1
565658.4,"Enterococcus faecium 1,231,501"
1148.35,Synechocystis sp. PCC 6803
553567.3,Staphylococcus aureus A5948
563771.3,Vibrio parahaemolyticus Peru-466
518634.5,Bifidobacterium breve DSM 20213
264732.11,Moorella thermoacetica ATCC 39073
95658.4,Ureaplasma urealyticum serovar 4
675520.3,Mycobacterium tuberculosis SUMu009
526971.3,Bacillus cereus MM3
262723.3,Mycoplasma synoviae 53
262723.5,Mycoplasma synoviae 53
320373.5,Burkholderia pseudomallei 668
320373.3,Burkholderia pseudomallei 668
393124.3,Listeria monocytogenes FSL N3-165
655813.3,Streptococcus oralis ATCC 35037
655813.4,Streptococcus oralis ATCC 35037
528346.6,Neisseria gonorrhoeae 35/02
864564.3,Parascardovia denticolens DSM 10105
527020.3,Bacillus thuringiensis IBL 4222
228410.6,Nitrosomonas europaea ATCC 19718
228410.1,Nitrosomonas europaea ATCC 19718
955.1,Wolbachia pipientis quinquefasciatus
645663.4,Enterococcus faecium E1039
314230.4,Blastopirellula marina DSM 3645
314230.3,Blastopirellula marina DSM 3645
765964.3,Helicobacter pylori Cuz20
265669.1,Listeria monocytogenes str. 4b F2365
265669.9,Listeria monocytogenes str. 4b F2365
252305.3,Oceanicola batsensis HTCC2597
252305.5,Oceanicola batsensis HTCC2597
471872.6,Streptococcus infantarius subsp. infantarius ATCC BAA-102
32051.4,Synechococcus sp. WH 7803
32051.5,Synechococcus sp. WH 7803
405531.7,Bacillus cereus G9842
411485.10,Faecalibacterium prausnitzii M21/2
441771.6,Clostridium botulinum A str. Hall
247634.3,marine gamma proteobacterium HTCC2148
634994.3,Leptotrichia hofstadii F0254
382464.3,Verrucomicrobiae bacterium DG1235
457424.5,Bacteroides fragilis 3_1_12
504472.7,Spirosoma linguale DSM 74
504472.5,Spirosoma linguale DSM 74
293653.3,Streptococcus pyogenes MGAS5005
702445.3,Bacteroides vulgatus EK4.2
520459.3,Brucella ceti M644/93/1
637387.12,Mycoplasma fermentans JER
718251.5,Edwardsiella tarda FL6-60
451516.9,Staphylococcus aureus subsp. aureus USA300_TCH1516
500632.7,Clostridium nexile DSM 1787
457416.3,Veillonella sp. 3_1_44
478749.5,Bryantella formatexigens DSM 14469
869727.3,Helicobacter pylori 908
321314.9,Salmonella enterica subsp. enterica serovar Choleraesuis str.
460265.11,Methylobacterium nodulans ORS 2060
323098.6,Nitrobacter winogradskyi Nb-255
323098.3,Nitrobacter winogradskyi Nb-255
595496.3,Escherichia coli BW2952
155920.1,Xylella fastidiosa Ann-1
387092.5,Nitratiruptor sp. SB155-2
453365.3,Streptococcus pneumoniae CDC3059-06
453365.4,Streptococcus pneumoniae CDC3059-06
585161.3,Staphylococcus aureus subsp. aureus WW2703/97
273123.10,Yersinia pseudotuberculosis IP 32953
585153.3,Staphylococcus aureus subsp. aureus E1410
441771.4,Clostridium botulinum A str. Hall
406559.5,Streptococcus pneumoniae SP11-BS70
406559.4,Streptococcus pneumoniae SP11-BS70
525310.3,Lactobacillus brevis subsp. gravesensis ATCC 27305
749549.3,Escherichia coli MS 198-1
440496.3,Lactobacillus crispatus CTV-05
572477.4,Allochromatium vinosum DSM 180
457396.3,Clostridium sp. 7_2_43FAA
487213.3,Streptococcus pneumoniae Taiwan19F-14
556258.5,Bacteroides sp. D1
585517.3,Lactobacillus reuteri MM2-3
487797.3,Flavobacteria bacterium MS024-3C
515611.3,Ureaplasma urealyticum serovar 13 str. ATCC 33698
752555.5,Prevotella bryantii B14
491075.3,Enterococcus faecalis HH22
471857.4,Saccharomonospora viridis DSM 43017
471857.5,Saccharomonospora viridis DSM 43017
340099.4,Thermoanaerobacter pseudethanolicus ATCC 33223
340099.6,Thermoanaerobacter pseudethanolicus ATCC 33223
637913.3,Helicobacter pylori v225d
314288.6,Vibrio alginolyticus 12G01
537006.5,Parabacteroides johnsonii DSM 18315
314288.3,Vibrio alginolyticus 12G01
880591.3,Ketogulonicigenium vulgare Y25
411466.7,Actinomyces odontolyticus ATCC 17982
224308.1,Bacillus subtilis subsp. subtilis str. 168
550537.3,Salmonella enterica subsp. enterica serovar Enteritidis str. P125109
93062.4,Staphylococcus aureus subsp. aureus COL
550537.5,Salmonella enterica subsp. enterica serovar Enteritidis str.
396588.4,Thioalkalivibrio sp. HL-EbGR7
360112.4,Campylobacter jejuni subsp. jejuni HB93-13
235279.1,Helicobacter hepaticus ATCC 51449
360112.3,Campylobacter jejuni subsp. jejuni HB93-13
235279.5,Helicobacter hepaticus ATCC 51449
556259.3,Bacteroides sp. D2
638315.3,Legionella longbeachae D-4968
523794.4,Leptotrichia buccalis DSM 1135
523794.5,Leptotrichia buccalis C-1013-b
59748.8,Phytoplasma australiense
767455.3,Lactobacillus delbrueckii subsp. bulgaricus ND02
347834.17,Rhizobium etli CFN 42
320771.5,bacterium Ellin514
467661.3,Rhodobacteraceae bacterium KLH11
638301.3,Granulicatella adiacens ATCC 49175
553191.3,Bifidobacterium dentium JCVIHMP022
644283.3,Micromonospora aurantiaca ATCC 27029
183190.5,Xylella fastidiosa Temecula1
480224.3,Chloroflexus sp. Y-400-fl
515611.4,Ureaplasma urealyticum serovar 13 str. ATCC 33698
394221.5,Maricaulis maris MCS10
394221.8,Maricaulis maris MCS10
158878.14,Staphylococcus aureus subsp. aureus Mu50
697282.3,Methylobacter tundripaludum SV96
240015.3,Acidobacterium capsulatum ATCC 51196
526990.3,Bacillus cereus AH603
641112.4,Ruminococcus flavefaciens FD-1
666681.3,Methylotenera sp. 301
536232.3,Clostridium botulinum A2 str. Kyoto
370553.3,Streptococcus pyogenes MGAS2096
370553.4,Streptococcus pyogenes MGAS2096
59919.1,Prochlorococcus marinus subsp. pastoris str. CCMP1986
59919.7,Prochlorococcus marinus subsp. pastoris str. CCMP1986
665959.3,Bacillus sp. 2_A_57_CT2
402882.10,Shewanella baltica OS185
402882.13,Shewanella baltica OS185
632518.3,Caldicellulosiruptor owensensis OL
314724.3,Borrelia turicatae 91E135
314724.4,Borrelia turicatae 91E135
338187.8,Vibrio harveyi ATCC BAA-1116
338187.4,Vibrio harveyi ATCC BAA-1116
592026.3,Catonella morbi ATCC 51271
375451.6,Roseobacter denitrificans OCh 114
888064.3,Enterococcus italicus DSM 15952
592021.13,Bacillus anthracis str. A0248
479435.6,Kribbella flavida DSM 17836
479435.4,Kribbella flavida DSM 17836
204722.1,Brucella suis 1330
204722.5,Brucella suis 1330
314275.3,Alteromonas macleodii 'Deep ecotype'
314275.5,Alteromonas macleodii 'Deep ecotype'
864569.5,Streptococcus bovis ATCC 700338
407148.6,Campylobacter jejuni subsp. jejuni 81116
322098.25,Aster yellows witches'-broom phytoplasma AYWB
592010.4,Abiotrophia defectiva ATCC 49176
446466.6,Cellulomonas flavigena DSM 20109
160488.4,Pseudomonas putida KT2440
160488.1,Pseudomonas putida KT2440
398580.3,Dinoroseobacter shibae DFL 12
749414.3,Streptomyces bingchenggensis BCW-1
562019.3,Rickettsia peacockii str. Rustic
465817.9,Erwinia tasmaniensis Et1/99
512562.5,Helicobacter pylori Shi470
512562.4,Helicobacter pylori Shi470
176280.10,Staphylococcus epidermidis ATCC 12228
243243.5,Mycobacterium avium 104
243243.7,Mycobacterium avium 104
590168.4,Thermotoga naphthophila RKU-10
667128.3,Pasteurella dagmatis ATCC 43325
552531.3,Bifidobacterium animalis subsp. lactis BB-12
326442.8,Pseudoalteromonas haloplanktis TAC125
320390.3,Burkholderia mallei GB8 horse 4
283942.6,Idiomarina loihiensis L2TR
869215.3,Streptococcus pneumoniae OXC141
393115.11,Francisella tularensis subsp. tularensis FSC198
393133.8,Listeria monocytogenes 10403S
592028.3,Dialister invisus DSM 15470
585530.3,Brevibacterium mcbrellneri ATCC 49030
762376.5,Achromobacter xylosoxidans A8
326424.15,Frankia alni ACN14a
749528.3,Escherichia coli MS 45-1
525258.3,Clostridium difficile NAP07
866771.4,Prevotella disiens FB035-09AN
471473.3,Chlamydia trachomatis L2b/UCH-1/proctitis
471473.4,Chlamydia trachomatis L2b/UCH-1/proctitis
58051.5,Moritella sp. PE36
544405.3,Helicobacter pylori 98-10
434923.3,Coxiella burnetii CbuG_Q212
434923.4,Coxiella burnetii CbuG_Q212
69042.12,Synechococcus sp. WH 5701
293614.5,Rickettsia akari str. Hartford
293614.3,Rickettsia akari str. Hartford
393117.11,Listeria monocytogenes FSL J1-194
83406.3,gamma proteobacterium HdN1
653733.3,bacterium S5
335284.6,Psychrobacter cryohalolentis K5
653733.4,Desulfurispirillum indicum S5
762903.3,Pedobacter saltans DSM 12145
498742.3,Borrelia spielmanii A14S
360111.4,Campylobacter jejuni subsp. jejuni CF93-6
441768.4,Acholeplasma laidlawii PG-8A
441768.5,Acholeplasma laidlawii PG-8A
427081.3,Xanthomonas fuscans subsp. aurantifolii str. ICPB 11122
344747.3,Planctomyces maris DSM 8797
633697.3,Eubacterium cellulosolvens 6
658664.3,Ralstonia sp. 5_7_47FAA
390236.5,Borrelia afzelii PKo
749550.3,Escherichia coli MS 200-1
264201.15,Protochlamydia amoebophila UWE25
95660.5,Ureaplasma parvum serovar 6
313595.4,Psychroflexus torquis ATCC 700755
309798.4,Coprothermobacter proteolyticus DSM 5265
682147.3,Gardnerella vaginalis AMD
509191.4,Acetivibrio cellulolyticus CD2
550748.4,Ureaplasma urealyticum serovar 4 str. ATCC 27816
550748.3,Ureaplasma urealyticum serovar 4 str. ATCC 27816
41514.4,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--"
41514.7,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--"
491916.7,Rhizobium etli CIAT 652
658172.5,Liberibacter solanacearum CLso-ZC1
272944.1,Rickettsia conorii str. Malish 7
272944.4,Rickettsia conorii str. Malish 7
377628.5,Yersinia pestis Nepal516
533247.5,Raphidiopsis brookii D9
246201.1,Streptococcus mitis NCTC 12261
93059.3,Prochlorococcus marinus str. MIT 9211
634455.3,Acetobacter pasteurianus IFO 3283-22
93059.6,Prochlorococcus marinus str. MIT 9211
340322.5,Corynebacterium glutamicum R
632245.3,Clostridium butyricum E4 str. BoNT E BL5262
391038.7,Burkholderia phymatum STM815
362948.14,Lactobacillus salivarius UCC118
257311.1,Bordetella parapertussis 12822
716540.3,Erwinia amylovora ATCC 49946
257311.4,Bordetella parapertussis 12822
383372.6,Roseiflexus castenholzii DSM 13941
383372.4,Roseiflexus castenholzi DSM 13941
226900.1,Bacillus cereus ATCC 14579
254945.3,Ehrlichia ruminantium str. Welgevonden
234267.13,Solibacter usitatus Ellin6076
590409.4,Dickeya dadantii Ech586
374928.4,Haemophilus influenzae PittAA
190486.7,Xanthomonas axonopodis pv. citri str. 306
445985.18,Borrelia burgdorferi ZS7
148942.4,Streptococcus equi subsp. equi
693748.3,Brucella sp. NF 2653
553573.3,Staphylococcus aureus A8115
316385.5,Escherichia coli str. K-12 substr. DH10B
391625.5,Plesiocystis pacifica SIR-1
693748.4,Brucella sp. NF 2653
561230.3,Pectobacterium carotovorum subsp. carotovorum PC1
269084.3,Synechococcus elongatus PCC 6301
269084.6,Synechococcus elongatus PCC 6301
48935.1,Novosphingobium aromaticivorans
552536.5,Listeria monocytogenes HCC23
552536.6,Listeria monocytogenes HCC23
530564.3,Pirellula staleyi DSM 6068
430066.3,Brucella abortus S19
430066.4,Brucella abortus S19
296591.12,Polaromonas sp. JS666
343509.12,Sodalis glossinidius str. 'morsitans'
546272.3,Brucella melitensis ATCC 23457
504832.4,Oligotropha carboxidovorans OM5
504832.5,Oligotropha carboxidovorans OM5
315749.8,Bacillus cytotoxicus NVH 391-98
572265.5,Hamiltonella defensa 5AT (Acyrthosiphon pisum)
498216.5,Lactobacillus casei str. Zhang
315749.4,Bacillus cereus subsp. cytotoxis NVH 391-98
374931.10,Haemophilus influenzae PittGG
720555.4,Bacillus atrophaeus 1942
36870.6,Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis
36870.1,Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis
553201.3,Rothia mucilaginosa ATCC 25296
547045.3,Neisseria sicca ATCC 29256
367459.5,Clostridium difficile QCD-32g58
115713.1,Chlamydophila pneumoniae CWL029
115713.3,Chlamydophila pneumoniae CWL029
575584.3,Acinetobacter baumannii ATCC 19606
684719.3,alpha proteobacterium HIMB114
316057.3,Rhodopseudomonas palustris BisB5
710696.3,Intrasporangium calvum DSM 43043
456481.4,Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)'
60481.10,Shewanella sp. MR-7
60481.13,Shewanella sp. MR-7
469381.5,Dethiosulfovibrio peptidovorans DSM 11002
634500.5,Erwinia billingiae Eb661
592015.5,Anaerobaculum hydrogeniformans ATCC BAA-1850
566546.3,Escherichia coli W
566546.4,Escherichia coli W
713602.3,Buchnera aphidicola str. TLW03 (Acyrthosiphon pisum)
391597.3,Limnobacter sp. MED105
644283.4,Micromonospora aurantiaca ATCC 27029
413997.3,Escherichia coli B str. REL606
525374.3,Staphylococcus epidermidis BCM-HMP0060
521008.3,Borrelia burgdorferi JD1
324057.4,Paenibacillus sp. JDR-2
198628.6,Dickeya dadantii 3937
401526.3,Thermosinus carboxydivorans Nor1
318586.5,Paracoccus denitrificans PD1222
318586.4,Paracoccus denitrificans PD1222
221359.3,Synechococcus sp. RS9916
788929.3,Xylella fastidiosa subsp. fastidiosa GB514
391591.24,Vibrio shilonii AK1
515609.3,Ureaplasma parvum serovar 14 str. ATCC 33697
515609.4,Ureaplasma parvum serovar 14 str. ATCC 33697
862516.3,Staphylococcus aureus subsp. aureus ATCC BAA-39
208435.1,Streptococcus agalactiae 2603V/R
208435.3,Streptococcus agalactiae 2603V/R
550773.4,Ureaplasma urealyticum serovar 9 str. ATCC 33175
550773.3,Ureaplasma urealyticum serovar 9 str. ATCC 33175
591167.3,Streptomyces flavogriseus ATCC 33331
406561.4,Streptococcus pneumoniae SP18-BS74
412883.3,Vibrio cholerae MZO-3
183190.1,Xylella fastidiosa Temecula1
300269.11,Shigella sonnei Ss046
300269.12,Shigella sonnei Ss046
344609.3,Shigella boydii BS512
206672.9,Bifidobacterium longum NCC2705
223283.1,Pseudomonas syringae pv. tomato str. DC3000
272633.1,Mycoplasma penetrans HF-2
515635.4,Dictyoglomus turgidum DSM 6724
272633.4,Mycoplasma penetrans HF-2
515635.3,Dictyoglomus turgidum DSM 6724
457392.3,Bacteroides sp. 3_2_5
441952.5,Francisella tularensis subsp. mediasiatica FSC147
269800.4,Thermobifida fusca YX
269800.6,Thermobifida fusca YX
622759.3,Zymomonas mobilis subsp. mobilis NCIMB 11163
439843.6,Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633
316407.3,Escherichia coli W3110
693974.3,Shewanella baltica BA175
439843.8,Salmonella enterica subsp. enterica serovar Schwarzengrund str.
410358.8,Methanocorpusculum labreanum Z
563193.3,Parabacteroides sp. D13
444453.5,Escherichia coli O157:H7 str. EC4076
457388.5,Bacteroides sp. 2_1_7
656912.3,Haemophilus influenzae RdAW
505321.3,Staphylococcus aureus subsp. aureus str. CF-Marseille
717606.6,Paenibacillus curdlanolyticus YK9
228399.5,Actinobacillus pleuropneumoniae serovar 1 str. 4074
226186.1,Bacteroides thetaiotaomicron VPI-5482
381666.6,Ralstonia eutropha H16
203124.1,Trichodesmium erythraeum IMS101
203124.6,Trichodesmium erythraeum IMS101
349965.6,Yersinia intermedia ATCC 29909
518637.5,Eubacterium biforme DSM 3989
519849.4,Ureaplasma urealyticum serovar 7 str. ATCC 27819
519849.3,Ureaplasma urealyticum serovar 7 str. ATCC 27819
224324.8,Aquifex aeolicus VF5
521095.5,Atopobium parvulum DSM 20469
59374.5,Fibrobacter succinogenes subsp. succinogenes S85
674977.3,Vibrio alginolyticus 40B
316275.15,Aliivibrio salmonicida LFI1238
300267.13,Shigella dysenteriae Sd197
537209.3,Mycobacterium tuberculosis GM 1503
669262.3,Mannheimia haemolytica serotype A2 str. BOVINE
176280.1,Staphylococcus epidermidis ATCC 12228
543728.3,Variovorax paradoxus S110
404216.5,Yersinia pestis biovar Mediaevalis str. K1973002
648999.3,Micromonospora sp. L5
545431.3,Yersinia pestis Pestoides A
207949.3,Bermanella marisrubri
648999.4,Micromonospora sp. L5
436115.3,Burkholderia mallei PRL-20
224914.1,Brucella melitensis 16M
445973.7,Clostridium bartlettii DSM 16795
351745.9,Shewanella sp. W3-18-1
762550.4,Leuconostoc gasicomitatum LMG 18811
351745.7,Shewanella sp. W3-18-1
527019.3,Bacillus thuringiensis IBL 200
393121.3,Listeria monocytogenes FSL J2-071
641146.3,Scardovia inopinata F0304
393121.7,Listeria monocytogenes FSL J2-071
707186.3,Chlamydia trachomatis G/11222
568814.3,Streptococcus suis BM407
357808.5,Roseiflexus sp. RS-1
357808.3,Roseiflexus sp. RS-1
216389.10,Dehalococcoides sp. BAV1
527025.3,Bacillus thuringiensis serovar thuringiensis str. T01001
572547.3,Aminobacterium colombiense DSM 12261
339670.8,Burkholderia ambifaria AMMD
703339.3,Staphylococcus aureus 04-02981
405534.9,Bacillus cereus AH187
316279.6,Synechococcus sp. CC9902
439495.5,Pseudovibrio sp. JE062
402612.4,Flavobacterium psychrophilum JIP02/86
887325.3,Eubacterium saburreum DSM 3986
537021.9,Liberibacter asiaticus str. psy62
585150.3,Staphylococcus aureus subsp. aureus C160
323850.11,Shewanella loihica PV-4
457401.3,Escherichia sp. 4_1_40B
449673.7,Bacteroides stercoris ATCC 43183
396595.4,Thioalkalivibrio sp. K90mix
457421.5,Clostridiales bacterium 1_7_47FAA
290315.5,Chlorobium limicola DSM 245
94122.5,Shewanella sp.ANA-3
94122.6,Shewanella sp. ANA-3
312284.3,marine actinobacterium PHSC20C1
312284.4,marine actinobacterium PHSC20C1
553220.3,Campylobacter gracilis RM3268
378753.5,Kocuria rhizophila DC2201
545774.3,Streptococcus gallolyticus subsp. gallolyticus TX20005
156578.3,Alteromonadales bacterium TW-7
354242.8,Campylobacter jejuni subsp. jejuni 81-176
298654.4,Frankia sp. EuI1c
298654.3,Frankia sp. EuI1c
190650.1,Caulobacter crescentus CB15
259536.19,Psychrobacter arcticus 273-4
905067.3,Streptococcus parasanguinis F0405
1313.4,Streptococcus pneumoniae INV200
1313.5,Streptococcus pneumoniae OXC141
452638.4,Polynucleobacter necessarius subsp. necessarius STIR1
452638.3,Polynucleobacter necessarius subsp. necessarius STIR1
1313.3,Streptococcus pneumoniae INV104B
526976.3,Bacillus cereus BDRD-ST196
322159.7,Streptococcus thermophilus LMD-9
93062.19,Staphylococcus aureus subsp. aureus COL
322159.8,Streptococcus thermophilus LMD-9
398579.7,Shewanella pealeana ATCC 700345
553588.3,Staphylococcus aureus A9719
398579.3,Shewanella pealeana ATCC 700345
119857.17,Francisella tularensis subsp. holarctica LVS
272630.7,Methylobacterium extorquens AM1
349124.5,Halorhodospira halophila SL1
360107.7,Campylobacter hominis ATCC BAA-381
45361.3,Mycoplasma conjunctivae
360107.5,Campylobacter hominis ATCC BAA-381
262768.5,Onion yellows phytoplasma OY-M
537970.5,Helicobacter canadensis MIT 98-5491
487214.5,Streptococcus pneumoniae Hungary19A-6
487214.3,Streptococcus pneumoniae Hungary19A-6
908339.3,Lactobacillus oris PB013-T2-3
354242.16,Campylobacter jejuni subsp. jejuni 81-176
354242.17,Campylobacter jejuni subsp. jejuni 81-176 [WGS]
349520.5,Paenibacillus polymyxa E681
596328.3,Mobiluncus mulieris 28-1
281310.6,Haemophilus influenzae 86-028NP
396598.3,Burkholderia graminis C4D1M
522772.5,Denitrovibrio acetiphilus DSM 12809
522772.4,Denitrovibrio acetiphilus DSM 12809
522772.6,Denitrovibrio acetiphilus DSM 12809
529885.3,Enterococcus faecium E980
585396.4,Escherichia coli O111:H- str. 11128
637910.3,Citrobacter rodentium ICC168
663917.3,Geobacter sulfurreducens KN400
759363.3,Chlamydia trachomatis D-EC
714943.3,Mucilaginibacter paludis DSM 18603
196600.6,Vibrio vulnificus YJ016
693216.3,Cronobacter turicensis z3032
525309.3,Lactobacillus antri DSM 16041
478435.3,Mycobacterium tuberculosis KZN 605
177416.3,Francisella tularensis subsp. tularensis Schu 4
391589.3,Roseobacter sp. GAI101
360115.5,Coxiella burnetii RSA 331
324925.5,Pelodictyon phaeoclathratiforme BU-1
324925.4,Pelodictyon phaeoclathratiforme BU-1
160491.19,Streptococcus pyogenes str. Manfredo
99287.12,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
565660.4,"Enterococcus faecium 1,231,410"
272559.3,Bacteroides fragilis ATCC 25285
226186.12,Bacteroides thetaiotaomicron VPI-5482
349163.4,Acidiphilium cryptum JF-5
573413.5,Spirochaeta smaragdinae DSM 11293
553594.3,Staphylococcus aureus A9765
888832.3,Prevotella salivae DSM 15606
469594.3,Bifidobacterium sp. 12_1_47BFAA
596326.3,Lactobacillus jensenii 208-1
523791.4,Kangiella koreensis DSM 16069
267671.5,Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130
267671.1,Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130
535024.3,Bacillus subtilis subsp. subtilis str. SMY
527002.3,Yersinia aldovae ATCC 35236
266834.11,Sinorhizobium meliloti 1021
553184.4,Atopobium rimae ATCC 49626
29447.3,Xanthomonas albilineans
634459.3,Acetobacter pasteurianus IFO 3283-12
652103.3,Rhodopseudomonas palustris DX-1
652103.6,Rhodopseudomonas palustris DX-1
440497.10,Lactobacillus jensenii 1153
526983.3,Bacillus cereus Rock3-28
312309.11,Vibrio fischeri ES114
272563.8,Clostridium difficile 630
580332.3,Sideroxydans lithotrophicus ES-1
580332.5,Sideroxydans lithotrophicus ES-1
536229.4,Bacillus pumilus ATCC 7061
564418.3,Chlamydia trachomatis 70
469371.5,Thermobispora bispora DSM 43833
481805.3,Escherichia coli ATCC 8739
481805.6,Escherichia coli ATCC 8739
273119.1,Ureaplasma parvum serovar 3 ATCC 700970
525897.5,Desulfomicrobium baculatum DSM 4028
273119.6,Ureaplasma parvum serovar 3 str. ATCC 700970
512767.4,Streptococcus pneumoniae BS397
334380.3,Orientia tsutsugamushi str. Ikeda
334380.4,Orientia tsutsugamushi str. Ikeda
471223.3,Geobacillus sp. WCH70
411461.4,Dorea formicigenerans ATCC 27755
338969.3,Rhodoferax ferrireducens DSM 15236
904306.3,Streptococcus vestibularis F0396
391601.3,Stenotrophomonas sp. SKA14
93061.3,Staphylococcus aureus subsp. aureus NCTC 8325
93061.5,Staphylococcus aureus subsp. aureus NCTC 8325
526999.3,Bacillus mycoides Rock3-17
633149.4,Brevundimonas subvibrioides ATCC 15264
633149.3,Brevundimonas subvibrioides ATCC 15264
557723.8,Haemophilus parasuis SH0165
557723.7,Haemophilus parasuis SH0165
454167.5,Salmonella enterica subsp. enterica serovar Javiana str. GA_MM04042433
391615.3,gamma proteobacterium HTCC5015
320387.3,Burkholderia mallei 10399
243230.1,Deinococcus radiodurans R1
637616.3,Methylophaga thiooxidans DMS010
318161.16,Shewanella denitrificans OS217
318161.14,Shewanella denitrificans OS217
545422.5,Francisella novicida FTE
675808.3,Vibrio cholerae INDRE 91/1
907238.3,Helicobacter pylori India7
525257.3,Chryseobacterium gleum ATCC 35910
520487.3,Brucella suis bv. 3 str. 686
392500.3,Shewanella woodyi ATCC 51908
369723.3,Salinispora tropica CNB-440
316273.10,Xanthomonas campestris pv. vesicatoria str. 85-10
557599.3,Mycobacterium kansasii ATCC 12478
315277.3,Chlamydia trachomatis A/HAR-13
315277.5,Chlamydia trachomatis A/HAR-13
546268.4,Neisseria subflava NJ9703
411481.5,Bifidobacterium adolescentis L2-32
645464.3,Campylobacter jejuni subsp. jejuni M1
866776.4,Veillonella atypica ACS-049-V-Sch6
279808.3,Staphylococcus haemolyticus JCSC1435
279808.8,Staphylococcus haemolyticus JCSC1435
592031.3,Eubacterium saphenum ATCC 49989
349741.3,Akkermansia muciniphila ATCC BAA-835
349741.6,Akkermansia muciniphila ATCC BAA-835
293613.4,Rickettsia canadensis str. McKiel
293613.3,Rickettsia canadensis str. McKiel
454169.6,Salmonella enterica subsp. enterica serovar Heidelberg str. SL476
290402.41,Clostridium beijerinckii NCIMB 8052
749533.3,Escherichia coli MS 84-1
907240.3,Helicobacter pylori Gambia94/24
575596.3,Lactobacillus crispatus MV-1A-US
220341.1,Salmonella enterica subsp. enterica serovar Typhi str. CT18
220341.7,Salmonella enterica subsp. enterica serovar Typhi str. CT18
485918.6,Chitinophaga pinensis DSM 2588
485918.5,Chitinophaga pinensis DSM 2588
246197.19,Myxococcus xanthus DK 1622
216596.1,Rhizobium leguminosarum bv. viciae 3841
115711.10,Chlamydophila pneumoniae AR39
95659.5,Ureaplasma urealyticum serovar 5
390235.3,Pseudomonas putida W619
390235.5,Pseudomonas putida W619
391593.3,Roseobacter sp. CCS2
336407.7,Rickettsia bellii RML369-C
269482.4,Burkholderia vietnamiensis strain G4
419610.8,Methylobacterium extorquens PA1
457570.14,Natranaerobius thermophilus JW/NM-WN-LF
102897.3,Frankia sp. EUN1f
546266.6,Neisseria mucosa ATCC 25996
589861.3,Thermoanaerobacter ethanolicus CCSD1
297246.15,Legionella pneumophila str. Paris
869269.3,Streptococcus pneumoniae INV104
525338.3,Lactobacillus plantarum subsp. plantarum ATCC 14917
596325.3,Lactobacillus jensenii 269-3
596319.3,Staphylococcus warneri L37603
693745.3,Helicobacter pylori B8
680198.5,Streptomyces scabiei 87.22
203267.1,Tropheryma whipplei str. Twist
12149.1,Salmonella bongori 12149
511693.5,Escherichia coli BL21
216598.1,Shigella dysenteriae M131649
95665.5,Ureaplasma urealyticum serovar 11
547146.3,Hydrogenobaculum sp. SN
404380.4,Geobacter bemidjiensis Bem
404380.3,Geobacter bemidjiensis Bem
430557.3,Francisella tularensis subsp. tularensis FSC033
593589.3,Vibrio cholerae RC9
375432.4,Haemophilus influenzae R3021
391165.9,Granulibacter bethesdensis CGDNIH1
211586.1,Shewanella oneidensis MR-1
211586.9,Shewanella oneidensis MR-1
580331.4,Thermoanaerobacter italicus Ab9
565665.3,Enterococcus faecium D344SRF
187410.1,Yersinia pestis KIM
520458.3,Brucella ceti M490/95/1
610130.3,Clostridium saccharolyticum WM1
203120.7,Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293
203120.4,Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293
1538.8,Clostridium ljungdahlii
445970.5,Alistipes putredinis DSM 17216
528359.7,Neisseria gonorrhoeae SK-92-679
519441.6,Streptobacillus moniliformis DSM 12112
519441.4,Streptobacillus moniliformis DSM 12112
83332.12,Mycobacterium tuberculosis H37Rv
699185.3,Enterococcus faecalis S613
342451.11,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305
499176.4,Clostridium difficile CIP 107932
553218.4,Campylobacter rectus RM3267
629741.3,Kingella oralis ATCC 51147
347257.4,Mycoplasma agalactiae PG2
347257.7,Mycoplasma agalactiae PG2
498741.3,Borrelia sp. SV1
655812.3,Aerococcus viridans ATCC 11563
546342.3,Staphylococcus aureus subsp. aureus str. JKD6008
291331.8,Xanthomonas oryzae pv. oryzae KACC10331
567106.3,Campylobacter jejuni subsp. jejuni IA3902
291331.3,Xanthomonas oryzae pv. oryzae KACC10331
56780.15,Syntrophus aciditrophicus SB
320372.3,Burkholderia pseudomallei 1710b
262722.3,Mycoplasma hyopneumoniae 7448
56780.10,Syntrophus aciditrophicus SB
320372.6,Burkholderia pseudomallei 1710b
520464.3,Brucella melitensis bv. 1 str. Rev.1
547042.5,Bacteroides coprophilus DSM 18228
554290.9,Salmonella enterica subsp. enterica serovar Paratyphi A str.
528347.5,Neisseria gonorrhoeae DGI18
527021.3,Bacillus thuringiensis Bt407
